id;DATE;UPAZILLACODE;CROPTYPEID;AREAAFFECTED [ha];LOSSTYPE [];Run_code
118845;27-11-2001;554909;2;32;3;1
118846;27-11-2001;554918;2;32;3;1
118847;27-11-2001;554952;2;79;3;1
118848;27-11-2001;554961;2;28;3;1
118849;27-11-2001;554977;2;82;3;1
118850;27-11-2001;554979;2;78;3;1
118851;27-11-2001;554994;2;44;3;1
118852;27-11-2001;555202;2;88;3;1
118853;27-11-2001;555233;2;2;3;1
118854;27-11-2001;555239;2;23;3;1
118855;27-11-2001;555255;2;16;3;1
118856;27-11-2001;555270;2;8;3;1
118857;27-11-2001;557312;2;87;3;1
118858;27-11-2001;557315;2;46;3;1
118859;27-11-2001;557336;2;77;3;1
118860;27-11-2001;557345;2;33;3;1
118861;27-11-2001;557364;2;21;3;1
118862;27-11-2001;557385;2;97;3;1
118863;27-11-2001;557704;2;11;3;1
118864;27-11-2001;557725;2;48;3;1
118865;27-11-2001;557734;2;95;3;1
118866;27-11-2001;557773;2;84;3;1
118867;27-11-2001;557790;2;62;3;1
118868;27-11-2001;558503;2;54;3;1
118869;27-11-2001;558527;2;40;3;1
118870;27-11-2001;558542;2;19;3;1
118871;27-11-2001;558549;2;17;3;1
118872;27-11-2001;558558;2;79;3;1
118873;27-11-2001;558573;2;89;3;1
118874;27-11-2001;558576;2;88;3;1
118875;27-11-2001;558592;2;31;3;1
118876;27-11-2001;559408;2;29;3;1
118877;27-11-2001;559451;2;45;3;1
118878;27-11-2001;559482;2;97;3;1
118879;27-11-2001;559486;2;99;3;1
118880;27-11-2001;559494;2;36;3;1
118881;27-11-2001;603602;2;77;3;1
118882;27-11-2001;603605;2;53;3;1
118883;27-11-2001;603611;2;53;3;1
118884;27-11-2001;603626;2;46;3;1
118885;27-11-2001;603644;2;71;3;1
118886;27-11-2001;603668;2;78;3;1
118887;27-11-2001;603671;2;85;3;1
118888;27-11-2001;603677;2;70;3;1
118889;27-11-2001;605814;2;4;3;1
118890;27-11-2001;605835;2;32;3;1
118891;27-11-2001;605856;2;30;3;1
118892;27-11-2001;605865;2;72;3;1
118893;27-11-2001;605874;2;81;3;1
118894;27-11-2001;605880;2;6;3;1
118895;27-11-2001;605883;2;23;3;1
118896;27-11-2001;609018;2;99;3;1
118897;27-11-2001;609023;2;34;3;1
118898;27-11-2001;609027;2;28;3;1
118899;27-11-2001;609029;2;90;3;1
118900;27-11-2001;609032;2;99;3;1
118901;27-11-2001;609033;2;100;3;1
118902;27-11-2001;609047;2;9;3;1
118903;27-11-2001;609050;2;14;3;1
118904;27-11-2001;609086;2;48;3;1
118905;27-11-2001;609089;2;39;3;1
118906;27-11-2001;609092;2;54;3;1
118907;27-11-2001;609108;2;48;3;1
118908;27-11-2001;609117;2;43;3;1
118909;27-11-2001;609120;2;31;3;1
118910;27-11-2001;609127;2;47;3;1
118911;27-11-2001;609131;2;12;3;1
118912;27-11-2001;609135;2;55;3;1
118913;27-11-2001;609138;2;59;3;1
118914;27-11-2001;609141;2;15;3;1
118915;27-11-2001;609153;2;58;3;1
118916;27-11-2001;609159;2;17;3;1
118917;27-11-2001;609162;2;75;3;1
118918;7-12-2001;100409;2;40;3;1
118919;7-12-2001;100419;2;62;3;1
118920;7-12-2001;100428;2;57;3;1
118921;7-12-2001;100447;2;96;3;1
118922;7-12-2001;100485;2;87;3;1
118923;7-12-2001;100602;2;18;3;1
118924;7-12-2001;100603;2;20;3;1
118925;7-12-2001;100607;2;55;3;1
118926;7-12-2001;100610;2;61;3;1
118927;7-12-2001;100632;2;8;3;1
118928;7-12-2001;100636;2;60;3;1
118929;7-12-2001;100651;2;54;3;1
118930;7-12-2001;100662;2;16;3;1
118931;7-12-2001;100669;2;9;3;1
118932;7-12-2001;100694;2;96;3;1
118933;7-12-2001;100918;2;89;3;1
118934;7-12-2001;100921;2;100;3;1
118935;7-12-2001;100925;2;32;3;1
118936;7-12-2001;100929;2;49;3;1
118937;7-12-2001;100954;2;90;3;1
118938;7-12-2001;100965;2;29;3;1
118939;7-12-2001;100991;2;73;3;1
118940;7-12-2001;104240;2;6;3;1
118941;7-12-2001;104243;2;44;3;1
118942;7-12-2001;104273;2;47;3;1
118943;7-12-2001;104284;2;50;3;1
118944;7-12-2001;107838;2;55;3;1
118945;7-12-2001;107852;2;85;3;1
118946;7-12-2001;107855;2;63;3;1
118947;7-12-2001;107857;2;38;3;1
118948;7-12-2001;107866;2;36;3;1
118949;7-12-2001;107876;2;8;3;1
118950;7-12-2001;107895;2;86;3;1
118951;7-12-2001;107914;2;9;3;1
118952;7-12-2001;107947;2;56;3;1
118953;7-12-2001;107958;2;13;3;1
118954;7-12-2001;107976;2;54;3;1
118955;7-12-2001;107980;2;4;3;1
118956;7-12-2001;107987;2;52;3;1
118957;7-12-2001;107990;2;77;3;1
118958;7-12-2001;200304;2;50;3;1
118959;7-12-2001;200314;2;63;3;1
118960;7-12-2001;200351;2;3;3;1
118961;7-12-2001;200373;2;35;3;1
118962;7-12-2001;200389;2;76;3;1
118963;7-12-2001;200391;2;42;3;1
118964;7-12-2001;200395;2;40;3;1
118965;7-12-2001;201202;2;19;3;1
118966;7-12-2001;201204;2;81;3;1
118967;7-12-2001;201207;2;66;3;1
118968;7-12-2001;201213;2;15;3;1
118969;7-12-2001;201233;2;91;3;1
118970;7-12-2001;201263;2;10;3;1
118971;7-12-2001;201285;2;41;3;1
118972;7-12-2001;201290;2;81;3;1
118973;7-12-2001;201294;2;23;3;1
118974;7-12-2001;201322;2;14;3;1
118975;7-12-2001;201345;2;94;3;1
118976;7-12-2001;201347;2;88;3;1
118977;7-12-2001;201349;2;62;3;1
118978;7-12-2001;201358;2;60;3;1
118979;7-12-2001;201376;2;11;3;1
118980;7-12-2001;201379;2;45;3;1
118981;7-12-2001;201395;2;94;3;1
118982;7-12-2001;201504;2;9;3;1
118983;7-12-2001;201506;2;11;3;1
118984;7-12-2001;201508;2;100;3;1
118985;7-12-2001;201510;2;91;3;1
118986;7-12-2001;201512;2;45;3;1
118987;7-12-2001;201518;2;48;3;1
118988;7-12-2001;201519;2;77;3;1
118989;7-12-2001;201520;2;80;3;1
118990;7-12-2001;201528;2;34;3;1
118991;7-12-2001;201533;2;93;3;1
118992;7-12-2001;201535;2;62;3;1
118993;7-12-2001;201537;2;74;3;1
118994;7-12-2001;201541;2;86;3;1
118995;7-12-2001;201543;2;66;3;1
118996;7-12-2001;201547;2;99;3;1
118997;7-12-2001;201553;2;80;3;1
118998;7-12-2001;201555;2;86;3;1
118999;7-12-2001;201557;2;17;3;1
119000;7-12-2001;201561;2;58;3;1
119001;7-12-2001;201565;2;26;3;1
119002;7-12-2001;201570;2;2;3;1
119003;7-12-2001;201574;2;69;3;1
119004;7-12-2001;201578;2;19;3;1
119005;7-12-2001;201582;2;89;3;1
119006;7-12-2001;201586;2;37;3;1
119007;7-12-2001;201909;2;20;3;1
119008;7-12-2001;201915;2;80;3;1
119009;7-12-2001;201918;2;77;3;1
119010;7-12-2001;201927;2;93;3;1
119011;7-12-2001;201931;2;33;3;1
119012;7-12-2001;201933;2;52;3;1
119013;7-12-2001;201936;2;26;3;1
119014;7-12-2001;201940;2;11;3;1
119015;7-12-2001;201954;2;18;3;1
119016;7-12-2001;201967;2;83;3;1
119017;7-12-2001;201972;2;82;3;1
119018;7-12-2001;201974;2;60;3;1
119019;7-12-2001;201975;2;67;3;1
119020;7-12-2001;201981;2;46;3;1
119021;7-12-2001;201987;2;84;3;1
119022;7-12-2001;201994;2;5;3;1
119023;7-12-2001;202216;2;52;3;1
119024;7-12-2001;202224;2;90;3;1
119025;7-12-2001;202245;2;83;3;1
119026;7-12-2001;202249;2;8;3;1
119027;7-12-2001;202256;2;19;3;1
119028;7-12-2001;202266;2;97;3;1
119029;7-12-2001;202290;2;24;3;1
119030;7-12-2001;202294;2;6;3;1
119031;7-12-2001;203014;2;82;3;1
119032;7-12-2001;203025;2;10;3;1
119033;7-12-2001;203029;2;74;3;1
119034;7-12-2001;203041;2;82;3;1
119035;7-12-2001;203051;2;23;3;1
119036;7-12-2001;203094;2;90;3;1
119037;7-12-2001;204643;2;70;3;1
119038;7-12-2001;204649;2;100;3;1
119039;7-12-2001;204661;2;42;3;1
119040;7-12-2001;204665;2;57;3;1
119041;7-12-2001;204667;2;73;3;1
119042;7-12-2001;204670;2;72;3;1
119043;7-12-2001;204677;2;62;3;1
119044;7-12-2001;204680;2;19;3;1
119045;7-12-2001;205133;2;60;3;1
119046;7-12-2001;205143;2;100;3;1
119047;7-12-2001;205158;2;14;3;1
119048;7-12-2001;205165;2;61;3;1
119049;7-12-2001;205173;2;67;3;1
119050;7-12-2001;207507;2;3;3;1
119051;7-12-2001;207510;2;63;3;1
119052;7-12-2001;207521;2;18;3;1
119053;7-12-2001;207536;2;62;3;1
119054;7-12-2001;207547;2;75;3;1
119055;7-12-2001;207580;2;84;3;1
119056;7-12-2001;207583;2;40;3;1
119057;7-12-2001;207585;2;78;3;1
119058;7-12-2001;207587;2;69;3;1
119059;7-12-2001;208407;2;67;3;1
119060;7-12-2001;208421;2;14;3;1
119061;7-12-2001;208425;2;19;3;1
119062;7-12-2001;208429;2;15;3;1
119063;7-12-2001;208436;2;12;3;1
119064;7-12-2001;208447;2;71;3;1
119065;7-12-2001;208458;2;25;3;1
119066;7-12-2001;208475;2;74;3;1
119067;7-12-2001;208478;2;98;3;1
119068;7-12-2001;208487;2;66;3;1
119069;7-12-2001;302602;2;100;3;1
119070;7-12-2001;302604;2;33;3;1
119071;7-12-2001;302605;2;48;3;1
119072;7-12-2001;302606;2;88;3;1
119073;7-12-2001;302608;2;91;3;1
119074;7-12-2001;302609;2;7;3;1
119075;7-12-2001;302610;2;43;3;1
119076;7-12-2001;302611;2;62;3;1
119077;7-12-2001;302612;2;30;3;1
119078;7-12-2001;302614;2;75;3;1
119079;7-12-2001;302616;2;79;3;1
119080;7-12-2001;302618;2;4;3;1
119081;7-12-2001;302624;2;33;3;1
119082;7-12-2001;302626;2;60;3;1
119083;7-12-2001;302628;2;74;3;1
119084;7-12-2001;302629;2;35;3;1
119085;7-12-2001;302630;2;60;3;1
119086;7-12-2001;302632;2;9;3;1
119087;7-12-2001;302633;2;53;3;1
119088;7-12-2001;302634;2;6;3;1
119089;7-12-2001;302636;2;30;3;1
119090;7-12-2001;302637;2;37;3;1
119091;7-12-2001;302638;2;33;3;1
119092;7-12-2001;302640;2;28;3;1
119093;7-12-2001;302642;2;79;3;1
119094;7-12-2001;302648;2;85;3;1
119095;7-12-2001;302650;2;60;3;1
119096;7-12-2001;302654;2;100;3;1
119097;7-12-2001;302662;2;79;3;1
119098;7-12-2001;302663;2;87;3;1
119099;7-12-2001;302664;2;70;3;1
119100;7-12-2001;302665;2;39;3;1
119101;7-12-2001;302666;2;13;3;1
119102;7-12-2001;302667;2;36;3;1
119103;7-12-2001;302668;2;79;3;1
119104;7-12-2001;302672;2;31;3;1
119105;7-12-2001;302674;2;49;3;1
119106;7-12-2001;302675;2;74;3;1
119107;7-12-2001;302676;2;40;3;1
119108;7-12-2001;302680;2;92;3;1
119109;7-12-2001;302688;2;70;3;1
119110;7-12-2001;302690;2;4;3;1
119111;7-12-2001;302692;2;31;3;1
119112;7-12-2001;302693;2;49;3;1
119113;7-12-2001;302695;2;67;3;1
119114;7-12-2001;302696;2;87;3;1
119115;7-12-2001;302903;2;75;3;1
119116;7-12-2001;302910;2;59;3;1
119117;7-12-2001;302918;2;63;3;1
119118;7-12-2001;302921;2;38;3;1
119119;7-12-2001;302947;2;14;3;1
119120;7-12-2001;302956;2;58;3;1
119121;7-12-2001;302962;2;13;3;1
119122;7-12-2001;302984;2;10;3;1
119123;7-12-2001;302990;2;22;3;1
119124;7-12-2001;303330;2;79;3;1
119125;7-12-2001;303332;2;59;3;1
119126;7-12-2001;303334;2;66;3;1
119127;7-12-2001;303336;2;34;3;1
119128;7-12-2001;303386;2;93;3;1
119129;7-12-2001;303532;2;36;3;1
119130;7-12-2001;303543;2;87;3;1
119131;7-12-2001;303551;2;64;3;1
119132;7-12-2001;303558;2;47;3;1
119133;7-12-2001;303591;2;88;3;1
119134;7-12-2001;303907;2;19;3;1
119135;7-12-2001;303915;2;96;3;1
119136;7-12-2001;303929;2;91;3;1
119137;7-12-2001;303936;2;92;3;1
119138;7-12-2001;303958;2;63;3;1
119139;7-12-2001;303961;2;43;3;1
119140;7-12-2001;303985;2;1;3;1
119141;7-12-2001;304802;2;4;3;1
119142;7-12-2001;304806;2;97;3;1
119143;7-12-2001;304811;2;34;3;1
119144;7-12-2001;304827;2;45;3;1
119145;7-12-2001;304833;2;76;3;1
119146;7-12-2001;304842;2;97;3;1
119147;7-12-2001;304845;2;20;3;1
119148;7-12-2001;304849;2;49;3;1
119149;7-12-2001;304854;2;54;3;1
119150;7-12-2001;304859;2;9;3;1
119151;7-12-2001;304876;2;13;3;1
119152;7-12-2001;304879;2;38;3;1
119153;7-12-2001;304892;2;12;3;1
119154;7-12-2001;305440;2;66;3;1
119155;7-12-2001;305454;2;42;3;1
119156;7-12-2001;305480;2;52;3;1
119157;7-12-2001;305487;2;5;3;1
119158;7-12-2001;305610;2;75;3;1
119159;7-12-2001;305622;2;16;3;1
119160;7-12-2001;305628;2;80;3;1
119161;7-12-2001;305646;2;7;3;1
119162;7-12-2001;305670;2;28;3;1
119163;7-12-2001;305678;2;37;3;1
119164;7-12-2001;305682;2;28;3;1
119165;7-12-2001;305924;2;12;3;1
119166;7-12-2001;305944;2;7;3;1
119167;7-12-2001;305956;2;21;3;1
119168;7-12-2001;305974;2;61;3;1
119169;7-12-2001;305984;2;55;3;1
119170;7-12-2001;305994;2;47;3;1
119171;7-12-2001;306113;2;80;3;1
119172;7-12-2001;306116;2;25;3;1
119173;7-12-2001;306120;2;63;3;1
119174;7-12-2001;306122;2;90;3;1
119175;7-12-2001;306123;2;91;3;1
119176;7-12-2001;306124;2;61;3;1
119177;7-12-2001;306131;2;2;3;1
119178;7-12-2001;306152;2;57;3;1
119179;7-12-2001;306165;2;6;3;1
119180;7-12-2001;306172;2;82;3;1
119181;7-12-2001;306181;2;86;3;1
119182;7-12-2001;306194;2;64;3;1
119183;7-12-2001;306702;2;78;3;1
119184;7-12-2001;306704;2;89;3;1
119185;7-12-2001;306706;2;11;3;1
119186;7-12-2001;306758;2;6;3;1
119187;7-12-2001;306768;2;28;3;1
119188;7-12-2001;306807;2;1;3;1
119189;7-12-2001;306852;2;63;3;1
119190;7-12-2001;306860;2;3;3;1
119191;7-12-2001;306863;2;50;3;1
119192;7-12-2001;306864;2;96;3;1
119193;7-12-2001;306876;2;33;3;1
119194;7-12-2001;307204;2;5;3;1
119195;7-12-2001;307209;2;61;3;1
119196;7-12-2001;307218;2;52;3;1
119197;7-12-2001;307238;2;38;3;1
119198;7-12-2001;307240;2;99;3;1
119199;7-12-2001;307247;2;3;3;1
119200;7-12-2001;307256;2;86;3;1
119201;7-12-2001;307263;2;93;3;1
119202;7-12-2001;307274;2;69;3;1
119203;7-12-2001;307283;2;1;3;1
119204;7-12-2001;308207;2;82;3;1
119205;7-12-2001;308229;2;69;3;1
119206;7-12-2001;308247;2;42;3;1
119207;7-12-2001;308273;2;100;3;1
119208;7-12-2001;308276;2;100;3;1
119209;7-12-2001;308614;2;91;3;1
119210;7-12-2001;308625;2;22;3;1
119211;7-12-2001;308636;2;24;3;1
119212;7-12-2001;308665;2;86;3;1
119213;7-12-2001;308669;2;20;3;1
119214;7-12-2001;308694;2;27;3;1
119215;7-12-2001;308937;2;66;3;1
119216;7-12-2001;308967;2;90;3;1
119217;7-12-2001;308970;2;30;3;1
119218;7-12-2001;308988;2;65;3;1
119219;7-12-2001;308990;2;62;3;1
119220;7-12-2001;309309;2;53;3;1
119221;7-12-2001;309319;2;45;3;1
119222;7-12-2001;309323;2;29;3;1
119223;7-12-2001;309325;2;68;3;1
119224;7-12-2001;309328;2;88;3;1
119225;7-12-2001;309338;2;51;3;1
119226;7-12-2001;309347;2;71;3;1
119227;7-12-2001;309357;2;80;3;1
119228;7-12-2001;309366;2;16;3;1
119229;7-12-2001;309376;2;81;3;1
119230;7-12-2001;309385;2;34;3;1
119231;7-12-2001;309395;2;66;3;1
119232;7-12-2001;400108;2;25;3;1
119233;7-12-2001;400114;2;77;3;1
119234;7-12-2001;400134;2;57;3;1
119235;7-12-2001;400138;2;6;3;1
119236;7-12-2001;400156;2;57;3;1
119237;7-12-2001;400158;2;46;3;1
119238;7-12-2001;400160;2;9;3;1
119239;7-12-2001;400173;2;6;3;1
119240;7-12-2001;400177;2;86;3;1
119241;7-12-2001;401807;2;70;3;1
119242;7-12-2001;401823;2;8;3;1
119243;7-12-2001;401831;2;11;3;1
119244;7-12-2001;401855;2;79;3;1
119245;7-12-2001;404104;2;84;3;1
119246;7-12-2001;404109;2;6;3;1
119247;7-12-2001;404111;2;47;3;1
119248;7-12-2001;404123;2;73;3;1
119249;7-12-2001;404138;2;5;3;1
119250;7-12-2001;404147;2;99;3;1
119251;7-12-2001;404161;2;69;3;1
119252;7-12-2001;404190;2;58;3;1
119253;7-12-2001;404414;2;10;3;1
119254;7-12-2001;404419;2;74;3;1
119255;7-12-2001;404433;2;26;3;1
119256;7-12-2001;404442;2;61;3;1
119257;7-12-2001;404471;2;50;3;1
119258;7-12-2001;404480;2;67;3;1
119259;7-12-2001;404712;2;69;3;1
119260;7-12-2001;404717;2;94;3;1
119261;7-12-2001;404721;2;41;3;1
119262;7-12-2001;404730;2;71;3;1
119263;7-12-2001;404740;2;3;3;1
119264;7-12-2001;404745;2;2;3;1
119265;7-12-2001;404748;2;21;3;1
119266;7-12-2001;404751;2;95;3;1
119267;7-12-2001;404753;2;64;3;1
119268;7-12-2001;404764;2;45;3;1
119269;7-12-2001;404769;2;20;3;1
119270;7-12-2001;404775;2;27;3;1
119271;7-12-2001;404785;2;28;3;1
119272;7-12-2001;404794;2;32;3;1
119273;7-12-2001;405015;2;65;3;1
119274;7-12-2001;405039;2;38;3;1
119275;7-12-2001;405063;2;13;3;1
119276;7-12-2001;405071;2;71;3;1
119277;7-12-2001;405079;2;65;3;1
119278;7-12-2001;405094;2;28;3;1
119279;7-12-2001;405557;2;79;3;1
119280;7-12-2001;405566;2;100;3;1
119281;7-12-2001;405585;2;99;3;1
119282;7-12-2001;405595;2;40;3;1
119283;7-12-2001;405747;2;9;3;1
119284;7-12-2001;405760;2;6;3;1
119285;7-12-2001;405787;2;69;3;1
119286;7-12-2001;406528;2;12;3;1
119287;7-12-2001;406552;2;5;3;1
119288;7-12-2001;406576;2;1;3;1
119289;7-12-2001;408704;2;63;3;1
119290;7-12-2001;408725;2;12;3;1
119291;7-12-2001;408743;2;55;3;1
119292;7-12-2001;408747;2;71;3;1
119293;7-12-2001;408782;2;3;3;1
119294;7-12-2001;408786;2;5;3;1
119295;7-12-2001;408790;2;98;3;1
119296;7-12-2001;501006;2;16;3;1
119297;7-12-2001;501020;2;83;3;1
119298;7-12-2001;501027;2;14;3;1
119299;7-12-2001;501033;2;79;3;1
119300;7-12-2001;501040;2;70;3;1
119301;7-12-2001;501054;2;30;3;1
119302;7-12-2001;501067;2;93;3;1
119303;7-12-2001;501081;2;51;3;1
119304;7-12-2001;501085;2;30;3;1
119305;7-12-2001;501088;2;45;3;1
119306;7-12-2001;501094;2;42;3;1
119307;7-12-2001;501095;2;35;3;1
119308;7-12-2001;503813;2;20;3;1
119309;7-12-2001;503847;2;52;3;1
119310;7-12-2001;503858;2;28;3;1
119311;7-12-2001;503861;2;91;3;1
119312;7-12-2001;503874;2;61;3;1
119313;7-12-2001;506403;2;58;3;1
119314;7-12-2001;506406;2;21;3;1
119315;7-12-2001;506428;2;25;3;1
119316;7-12-2001;506447;2;72;3;1
119317;7-12-2001;506450;2;45;3;1
119318;7-12-2001;506460;2;73;3;1
119319;7-12-2001;506469;2;48;3;1
119320;7-12-2001;506475;2;92;3;1
119321;7-12-2001;506479;2;1;3;1
119322;7-12-2001;506485;2;72;3;1
119323;7-12-2001;506486;2;9;3;1
119324;7-12-2001;506909;2;49;3;1
119325;7-12-2001;506915;2;46;3;1
119326;7-12-2001;506941;2;5;3;1
119327;7-12-2001;506944;2;52;3;1
119328;7-12-2001;506963;2;90;3;1
119329;7-12-2001;506991;2;63;3;1
119330;7-12-2001;507018;2;77;3;1
119331;7-12-2001;507037;2;46;3;1
119332;7-12-2001;507056;2;43;3;1
119333;7-12-2001;507066;2;93;3;1
119334;7-12-2001;507088;2;88;3;1
119335;7-12-2001;507605;2;14;3;1
119336;7-12-2001;507616;2;10;3;1
119337;7-12-2001;507619;2;19;3;1
119338;7-12-2001;507622;2;35;3;1
119339;7-12-2001;507633;2;31;3;1
119340;7-12-2001;507639;2;90;3;1
119341;7-12-2001;507655;2;95;3;1
119342;7-12-2001;507672;2;70;3;1
119343;7-12-2001;507683;2;62;3;1
119344;7-12-2001;508110;2;54;3;1
119345;7-12-2001;508112;2;41;3;1
119346;7-12-2001;508122;2;42;3;1
119347;7-12-2001;508125;2;15;3;1
119348;7-12-2001;508131;2;58;3;1
119349;7-12-2001;508134;2;93;3;1
119350;7-12-2001;508140;2;50;3;1
119351;7-12-2001;508153;2;92;3;1
119352;7-12-2001;508172;2;11;3;1
119353;7-12-2001;508182;2;48;3;1
119354;7-12-2001;508185;2;98;3;1
119355;7-12-2001;508190;2;52;3;1
119356;7-12-2001;508194;2;56;3;1
119357;7-12-2001;508811;2;24;3;1
119358;7-12-2001;508827;2;78;3;1
119359;7-12-2001;508844;2;95;3;1
119360;7-12-2001;508850;2;67;3;1
119361;7-12-2001;508861;2;84;3;1
119362;7-12-2001;508867;2;92;3;1
119363;7-12-2001;508878;2;55;3;1
119364;7-12-2001;508889;2;72;3;1
119365;7-12-2001;508894;2;24;3;1
119366;7-12-2001;552710;2;73;3;1
119367;7-12-2001;552712;2;40;3;1
119368;7-12-2001;552717;2;29;3;1
119369;7-12-2001;552721;2;32;3;1
119370;7-12-2001;552730;2;35;3;1
119371;7-12-2001;552738;2;39;3;1
119372;7-12-2001;552743;2;82;3;1
119373;7-12-2001;552747;2;6;3;1
119374;7-12-2001;552756;2;25;3;1
119375;7-12-2001;552760;2;37;3;1
119376;7-12-2001;552764;2;83;3;1
119377;7-12-2001;552769;2;20;3;1
119378;7-12-2001;552777;2;51;3;1
119379;7-12-2001;553221;2;49;3;1
119380;7-12-2001;553224;2;7;3;1
119381;7-12-2001;553230;2;87;3;1
119382;7-12-2001;553267;2;79;3;1
119383;7-12-2001;553282;2;91;3;1
119384;7-12-2001;553288;2;21;3;1
119385;7-12-2001;553291;2;57;3;1
119386;7-12-2001;554906;2;45;3;1
119387;7-12-2001;554908;2;100;3;1
119388;7-12-2001;554909;2;88;3;1
119389;7-12-2001;554918;2;4;3;1
119390;7-12-2001;554952;2;8;3;1
119391;7-12-2001;554961;2;11;3;1
119392;7-12-2001;554977;2;70;3;1
119393;7-12-2001;554979;2;28;3;1
119394;7-12-2001;554994;2;93;3;1
119395;7-12-2001;555202;2;88;3;1
119396;7-12-2001;555233;2;99;3;1
119397;7-12-2001;555239;2;31;3;1
119398;7-12-2001;555255;2;51;3;1
119399;7-12-2001;555270;2;36;3;1
119400;7-12-2001;557312;2;11;3;1
119401;7-12-2001;557315;2;66;3;1
119402;7-12-2001;557336;2;24;3;1
119403;7-12-2001;557345;2;85;3;1
119404;7-12-2001;557364;2;69;3;1
119405;7-12-2001;557385;2;16;3;1
119406;7-12-2001;557704;2;49;3;1
119407;7-12-2001;557725;2;98;3;1
119408;7-12-2001;557734;2;90;3;1
119409;7-12-2001;557773;2;69;3;1
119410;7-12-2001;557790;2;22;3;1
119411;7-12-2001;558503;2;95;3;1
119412;7-12-2001;558527;2;85;3;1
119413;7-12-2001;558542;2;26;3;1
119414;7-12-2001;558549;2;97;3;1
119415;7-12-2001;558558;2;81;3;1
119416;7-12-2001;558573;2;87;3;1
119417;7-12-2001;558576;2;46;3;1
119418;7-12-2001;558592;2;9;3;1
119419;7-12-2001;559408;2;60;3;1
119420;7-12-2001;559451;2;32;3;1
119421;7-12-2001;559482;2;29;3;1
119422;7-12-2001;559486;2;56;3;1
119423;7-12-2001;559494;2;56;3;1
119424;7-12-2001;603602;2;21;3;1
119425;7-12-2001;603605;2;45;3;1
119426;7-12-2001;603611;2;68;3;1
119427;7-12-2001;603626;2;84;3;1
119428;7-12-2001;603644;2;63;3;1
119429;7-12-2001;603668;2;31;3;1
119430;7-12-2001;603671;2;77;3;1
119431;7-12-2001;603677;2;94;3;1
119432;7-12-2001;605814;2;51;3;1
119433;7-12-2001;605835;2;21;3;1
119434;7-12-2001;605856;2;16;3;1
119435;7-12-2001;605865;2;20;3;1
119436;7-12-2001;605874;2;59;3;1
119437;7-12-2001;605880;2;92;3;1
119438;7-12-2001;605883;2;9;3;1
119439;7-12-2001;609018;2;85;3;1
119440;7-12-2001;609023;2;82;3;1
119441;7-12-2001;609027;2;4;3;1
119442;7-12-2001;609029;2;48;3;1
119443;7-12-2001;609032;2;11;3;1
119444;7-12-2001;609033;2;24;3;1
119445;7-12-2001;609047;2;87;3;1
119446;7-12-2001;609050;2;8;3;1
119447;7-12-2001;609086;2;34;3;1
119448;7-12-2001;609089;2;67;3;1
119449;7-12-2001;609092;2;91;3;1
119450;7-12-2001;609108;2;60;3;1
119451;7-12-2001;609117;2;100;3;1
119452;7-12-2001;609120;2;89;3;1
119453;7-12-2001;609127;2;94;3;1
119454;7-12-2001;609131;2;29;3;1
119455;7-12-2001;609135;2;38;3;1
119456;7-12-2001;609138;2;24;3;1
119457;7-12-2001;609141;2;29;3;1
119458;7-12-2001;609153;2;8;3;1
119459;7-12-2001;609159;2;35;3;1
119460;7-12-2001;609162;2;46;3;1
119461;17-12-2001;100409;2;56;3;1
119462;17-12-2001;100419;2;96;3;1
119463;17-12-2001;100428;2;38;3;1
119464;17-12-2001;100447;2;50;3;1
119465;17-12-2001;100485;2;15;3;1
119466;17-12-2001;100602;2;4;3;1
119467;17-12-2001;100603;2;61;3;1
119468;17-12-2001;100607;2;80;3;1
119469;17-12-2001;100610;2;40;3;1
119470;17-12-2001;100632;2;20;3;1
119471;17-12-2001;100636;2;94;3;1
119472;17-12-2001;100651;2;19;3;1
119473;17-12-2001;100662;2;9;3;1
119474;17-12-2001;100669;2;87;3;1
119475;17-12-2001;100694;2;83;3;1
119476;17-12-2001;100918;2;88;3;1
119477;17-12-2001;100921;2;33;3;1
119478;17-12-2001;100925;2;50;3;1
119479;17-12-2001;100929;2;32;3;1
119480;17-12-2001;100954;2;81;3;1
119481;17-12-2001;100965;2;42;3;1
119482;17-12-2001;100991;2;45;3;1
119483;17-12-2001;104240;2;10;3;1
119484;17-12-2001;104243;2;30;3;1
119485;17-12-2001;104273;2;91;3;1
119486;17-12-2001;104284;2;77;3;1
119487;17-12-2001;107838;2;29;3;1
119488;17-12-2001;107852;2;50;3;1
119489;17-12-2001;107855;2;33;3;1
119490;17-12-2001;107857;2;48;3;1
119491;17-12-2001;107866;2;88;3;1
119492;17-12-2001;107876;2;2;3;1
119493;17-12-2001;107895;2;59;3;1
119494;17-12-2001;107914;2;87;3;1
119495;17-12-2001;107947;2;93;3;1
119496;17-12-2001;107958;2;40;3;1
119497;17-12-2001;107976;2;81;3;1
119498;17-12-2001;107980;2;74;3;1
119499;17-12-2001;107987;2;4;3;1
119500;17-12-2001;107990;2;99;3;1
119501;17-12-2001;200304;2;43;3;1
119502;17-12-2001;200314;2;47;3;1
119503;17-12-2001;200351;2;9;3;1
119504;17-12-2001;200373;2;28;3;1
119505;17-12-2001;200389;2;85;3;1
119506;17-12-2001;200391;2;92;3;1
119507;17-12-2001;200395;2;19;3;1
119508;17-12-2001;201202;2;22;3;1
