id;DATE;UPAZILLACODE;CROPTYPEID;AREAAFFECTED [ha];LOSSTYPE [];18
101223;2001-01-11;304806;2;13;3;69
101224;2001-01-11;304811;2;23;3;15
101225;2001-01-11;304827;2;21;3;12
101226;2001-01-11;304833;2;47;3;71
101227;2001-01-11;304842;2;20;3;44
101228;2001-01-11;304845;2;54;3;49
101229;2001-01-11;304849;2;73;3;47
101230;2001-01-11;304854;2;67;3;58
101231;2001-01-11;304859;2;70;3;63
101232;2001-01-11;304876;2;7;3;94
101233;2001-01-11;304879;2;47;3;72
101234;2001-01-11;304892;2;92;3;97
101235;2001-01-11;305440;2;15;3;30
101236;2001-01-11;305454;2;79;3;18
101237;2001-01-11;305480;2;78;3;79
101238;2001-01-11;305487;2;34;3;34
101239;2001-01-11;305610;2;22;3;5
101240;2001-01-11;305622;2;53;3;24
101241;2001-01-11;305628;2;75;3;28
101242;2001-01-11;305646;2;62;3;2
101243;2001-01-11;305670;2;2;3;84
101244;2001-01-11;305678;2;46;3;18
101245;2001-01-11;305682;2;86;3;79
101246;2001-01-11;305924;2;43;3;37
101247;2001-01-11;305944;2;15;3;70
101248;2001-01-11;305956;2;92;3;64
101249;2001-01-11;305974;2;5;3;16
101250;2001-01-11;305984;2;22;3;6
101251;2001-01-11;305994;2;6;3;74
101252;2001-01-11;306113;2;70;3;58
101253;2001-01-11;306116;2;90;3;19
101254;2001-01-11;306120;2;98;3;94
101255;2001-01-11;306122;2;60;3;98
101256;2001-01-11;306123;2;54;3;4
101257;2001-01-11;306124;2;37;3;73
101258;2001-01-11;306131;2;22;3;64
101259;2001-01-11;306152;2;71;3;73
101260;2001-01-11;306165;2;98;3;97
101261;2001-01-11;306172;2;31;3;65
101262;2001-01-11;306181;2;42;3;75
101263;2001-01-11;306194;2;56;3;25
101264;2001-01-11;306702;2;40;3;11
101265;2001-01-11;306704;2;84;3;49
101266;2001-01-11;306706;2;82;3;76
101267;2001-01-11;306758;2;32;3;56
101268;2001-01-11;306768;2;9;3;98
101269;2001-01-11;306807;2;58;3;15
101270;2001-01-11;306852;2;82;3;88
101271;2001-01-11;306860;2;33;3;23
101272;2001-01-11;306863;2;75;3;37
101273;2001-01-11;306864;2;35;3;29
101274;2001-01-11;306876;2;11;3;72
101275;2001-01-11;307204;2;40;3;99
101276;2001-01-11;307209;2;74;3;6
101277;2001-01-11;307218;2;90;3;98
101278;2001-01-11;307238;2;81;3;28
101279;2001-01-11;307240;2;5;3;20
101280;2001-01-11;307247;2;69;3;74
101281;2001-01-11;307256;2;47;3;34
101282;2001-01-11;307263;2;63;3;95
101283;2001-01-11;307274;2;92;3;51
101284;2001-01-11;307283;2;47;3;77
101285;2001-01-11;308207;2;42;3;38
101286;2001-01-11;308229;2;55;3;69
101287;2001-01-11;308247;2;90;3;17
101288;2001-01-11;308273;2;42;3;97
101289;2001-01-11;308276;2;29;3;98
101290;2001-01-11;308614;2;56;3;81
101291;2001-01-11;308625;2;85;3;94
101292;2001-01-11;308636;2;68;3;22
101293;2001-01-11;308665;2;35;3;71
101294;2001-01-11;308669;2;37;3;93
101295;2001-01-11;308694;2;8;3;53
101296;2001-01-11;308937;2;35;3;34
101297;2001-01-11;308967;2;54;3;5
101298;2001-01-11;308970;2;1;3;27
101299;2001-01-11;308988;2;87;3;73
101300;2001-01-11;308990;2;87;3;5
101301;2001-01-11;309309;2;19;3;56
101302;2001-01-11;309319;2;49;3;30
101303;2001-01-11;309323;2;9;3;84
101304;2001-01-11;309325;2;95;3;82
101305;2001-01-11;309328;2;72;3;45
101306;2001-01-11;309338;2;53;3;18
101307;2001-01-11;309347;2;86;3;15
101308;2001-01-11;309357;2;24;3;13
101309;2001-01-11;309366;2;53;3;97
101310;2001-01-11;309376;2;71;3;61
101311;2001-01-11;309385;2;59;3;94
101312;2001-01-11;309395;2;38;3;75
101313;2001-01-11;400108;2;69;3;95
101314;2001-01-11;400114;2;38;3;57
101315;2001-01-11;400134;2;85;3;73
101316;2001-01-11;400138;2;49;3;38
101317;2001-01-11;400156;2;4;3;29
101318;2001-01-11;400158;2;63;3;55
101319;2001-01-11;400160;2;94;3;88
101320;2001-01-11;400173;2;96;3;26
101321;2001-01-11;400177;2;45;3;66
101322;2001-01-11;401807;2;82;3;65
101323;2001-01-11;401823;2;13;3;63
101324;2001-01-11;401831;2;9;3;38
101325;2001-01-11;401855;2;52;3;61
101326;2001-01-11;404104;2;8;3;2
101327;2001-01-11;404109;2;61;3;28
101328;2001-01-11;404111;2;83;3;87
101329;2001-01-11;404123;2;36;3;56
101330;2001-01-11;404138;2;40;3;37
101331;2001-01-11;404147;2;11;3;25
101332;2001-01-11;404161;2;29;3;62
101333;2001-01-11;404190;2;88;3;85
101334;2001-01-11;404414;2;44;3;16
101335;2001-01-11;404419;2;33;3;6
101336;2001-01-11;404433;2;63;3;7
101337;2001-01-11;404442;2;72;3;34
101338;2001-01-11;404471;2;51;3;15
101339;2001-01-11;404480;2;87;3;1
101340;2001-01-11;404712;2;79;3;12
101341;2001-01-11;404717;2;49;3;92
101342;2001-01-11;404721;2;19;3;86
101343;2001-01-11;404730;2;40;3;98
101344;2001-01-11;404740;2;86;3;49
101345;2001-01-11;404745;2;94;3;89
101346;2001-01-11;404748;2;86;3;3
101347;2001-01-11;404751;2;69;3;88
101348;2001-01-11;404753;2;57;3;51
101349;2001-01-11;404764;2;2;3;3
101350;2001-01-11;404769;2;64;3;71
101351;2001-01-11;404775;2;73;3;18
101352;2001-01-11;404785;2;39;3;98
101353;2001-01-11;404794;2;64;3;68
101354;2001-01-11;405015;2;61;3;27
101355;2001-01-11;405039;2;71;3;55
101356;2001-01-11;405063;2;36;3;53
101357;2001-01-11;405071;2;21;3;62
101358;2001-01-11;405079;2;82;3;70
101359;2001-01-11;405094;2;38;3;39
101360;2001-01-11;405557;2;50;3;38
101361;2001-01-11;405566;2;65;3;95
101362;2001-01-11;405585;2;1;3;85
101363;2001-01-11;405595;2;4;3;69
101364;2001-01-11;405747;2;64;3;63
101365;2001-01-11;405760;2;20;3;56
101366;2001-01-11;405787;2;59;3;98
101367;2001-01-11;406528;2;46;3;87
101368;2001-01-11;406552;2;42;3;5
101369;2001-01-11;406576;2;67;3;93
101370;2001-01-11;408704;2;91;3;80
101371;2001-01-11;408725;2;5;3;47
101372;2001-01-11;408743;2;40;3;89
101373;2001-01-11;408747;2;81;3;50
101374;2001-01-11;408782;2;11;3;43
101375;2001-01-11;408786;2;44;3;65
101376;2001-01-11;408790;2;49;3;24
101377;2001-01-11;501006;2;90;3;89
101378;2001-01-11;501020;2;93;3;9
101379;2001-01-11;501027;2;52;3;57
101380;2001-01-11;501033;2;29;3;63
101381;2001-01-11;501040;2;93;3;29
101382;2001-01-11;501054;2;51;3;5
101383;2001-01-11;501067;2;50;3;81
101384;2001-01-11;501081;2;70;3;94
101385;2001-01-11;501085;2;69;3;19
101386;2001-01-11;501088;2;86;3;3
101387;2001-01-11;501094;2;46;3;26
101388;2001-01-11;501095;2;46;3;99
101389;2001-01-11;503813;2;25;3;35
101390;2001-01-11;503847;2;31;3;24
101391;2001-01-11;503858;2;79;3;64
101392;2001-01-11;503861;2;81;3;97
101393;2001-01-11;503874;2;84;3;26
101394;2001-01-11;506403;2;58;3;43
101395;2001-01-11;506406;2;82;3;38
101396;2001-01-11;506428;2;14;3;1
101397;2001-01-11;506447;2;26;3;93
101398;2001-01-11;506450;2;100;3;73
101399;2001-01-11;506460;2;35;3;76
101400;2001-01-11;506469;2;96;3;41
101401;2001-01-11;506475;2;70;3;16
101402;2001-01-11;506479;2;86;3;54
101403;2001-01-11;506485;2;70;3;63
101404;2001-01-11;506486;2;97;3;56
101405;2001-01-11;506909;2;64;3;91
101406;2001-01-11;506915;2;93;3;27
101407;2001-01-11;506941;2;29;3;63
101408;2001-01-11;506944;2;91;3;13
101409;2001-01-11;506963;2;9;3;64
101410;2001-01-11;506991;2;59;3;17
101411;2001-01-11;507018;2;55;3;43
101412;2001-01-11;507037;2;84;3;95
101413;2001-01-11;507056;2;17;3;8
101414;2001-01-11;507066;2;81;3;16
101415;2001-01-11;507088;2;51;3;91
101416;2001-01-11;507605;2;93;3;92
101417;2001-01-11;507616;2;83;3;32
101418;2001-01-11;507619;2;100;3;17
101419;2001-01-11;507622;2;54;3;45
101420;2001-01-11;507633;2;91;3;72
101421;2001-01-11;507639;2;30;3;10
101422;2001-01-11;507655;2;18;3;87
101423;2001-01-11;507672;2;36;3;97
101424;2001-01-11;507683;2;69;3;55
101425;2001-01-11;508110;2;92;3;52
101426;2001-01-11;508112;2;55;3;5
101427;2001-01-11;508122;2;60;3;47
101428;2001-01-11;508125;2;18;3;67
101429;2001-01-11;508131;2;5;3;22
101430;2001-01-11;508134;2;84;3;31
101431;2001-01-11;508140;2;64;3;64
101432;2001-01-11;508153;2;79;3;56
101433;2001-01-11;508172;2;67;3;73
101434;2001-01-11;508182;2;62;3;5
101435;2001-01-11;508185;2;39;3;11
101436;2001-01-11;508190;2;83;3;20
101437;2001-01-11;508194;2;56;3;46
101438;2001-01-11;508811;2;98;3;46
101439;2001-01-11;508827;2;11;3;12
101440;2001-01-11;508844;2;86;3;94
101441;2001-01-11;508850;2;98;3;50
101442;2001-01-11;508861;2;34;3;97
101443;2001-01-11;508867;2;18;3;86
101444;2001-01-11;508878;2;24;3;43
101445;2001-01-11;508889;2;83;3;59
101446;2001-01-11;508894;2;68;3;13
101447;2001-01-11;552710;2;48;3;64
101448;2001-01-11;552712;2;64;3;65
101449;2001-01-11;552717;2;40;3;27
101450;2001-01-11;552721;2;75;3;91
101451;2001-01-11;552730;2;14;3;52
101452;2001-01-11;552738;2;31;3;50
101453;2001-01-11;552743;2;29;3;79
101454;2001-01-11;552747;2;86;3;41
101455;2001-01-11;552756;2;35;3;67
101456;2001-01-11;552760;2;38;3;89
101457;2001-01-11;552764;2;42;3;68
101458;2001-01-11;552769;2;27;3;55
101459;2001-01-11;552777;2;16;3;13
101460;2001-01-11;553221;2;79;3;55
101461;2001-01-11;553224;2;6;3;80
101462;2001-01-11;553230;2;46;3;84
101463;2001-01-11;553267;2;54;3;67
101464;2001-01-11;553282;2;22;3;80
101465;2001-01-11;553288;2;94;3;69
101466;2001-01-11;553291;2;51;3;42
101467;2001-01-11;554906;2;53;3;39
101468;2001-01-11;554908;2;29;3;38
101469;2001-01-11;554909;2;89;3;13
101470;2001-01-11;554918;2;34;3;17
101471;2001-01-11;554952;2;30;3;20
101472;2001-01-11;554961;2;78;3;84
101473;2001-01-11;554977;2;20;3;55
101474;2001-01-11;554979;2;97;3;96
101475;2001-01-11;554994;2;82;3;45
101476;2001-01-11;555202;2;78;3;28
101477;2001-01-11;555233;2;3;3;46
101478;2001-01-11;555239;2;77;3;10
101479;2001-01-11;555255;2;31;3;43
101480;2001-01-11;555270;2;66;3;76
101481;2001-01-11;557312;2;47;3;60
101482;2001-01-11;557315;2;52;3;52
101483;2001-01-11;557336;2;85;3;36
101484;2001-01-11;557345;2;19;3;66
101485;2001-01-11;557364;2;54;3;72
101486;2001-01-11;557385;2;23;3;31
101487;2001-01-11;557704;2;46;3;59
101488;2001-01-11;557725;2;44;3;65
101489;2001-01-11;557734;2;13;3;33
101490;2001-01-11;557773;2;60;3;98
101491;2001-01-11;557790;2;67;3;97
101492;2001-01-11;558503;2;65;3;100
101493;2001-01-11;558527;2;66;3;6
101494;2001-01-11;558542;2;64;3;87
101495;2001-01-11;558549;2;16;3;59
101496;2001-01-11;558558;2;91;3;50
101497;2001-01-11;558573;2;31;3;42
101498;2001-01-11;558576;2;33;3;13
101499;2001-01-11;558592;2;49;3;84
101500;2001-01-11;559408;2;74;3;45
101501;2001-01-11;559451;2;87;3;39
101502;2001-01-11;559482;2;56;3;34
101503;2001-01-11;559486;2;25;3;44
101504;2001-01-11;559494;2;29;3;45
101505;2001-01-11;603602;2;88;3;91
101506;2001-01-11;603605;2;3;3;20
101507;2001-01-11;603611;2;59;3;75
101508;2001-01-11;603626;2;5;3;31
101509;2001-01-11;603644;2;69;3;11
101510;2001-01-11;603668;2;56;3;70
101511;2001-01-11;603671;2;9;3;91
101512;2001-01-11;603677;2;62;3;90
101513;2001-01-11;605814;2;89;3;44
101514;2001-01-11;605835;2;61;3;5
101515;2001-01-11;605856;2;71;3;53
101516;2001-01-11;605865;2;61;3;41
101517;2001-01-11;605874;2;86;3;17
101518;2001-01-11;605880;2;52;3;46
101519;2001-01-11;605883;2;76;3;39
101520;2001-01-11;609018;2;41;3;73
101521;2001-01-11;609023;2;31;3;26
101522;2001-01-11;609027;2;1;3;55
101523;2001-01-11;609029;2;69;3;48
101524;2001-01-11;609032;2;46;3;8
101525;2001-01-11;609033;2;17;3;84
101526;2001-01-11;609047;2;89;3;31
101527;2001-01-11;609050;2;14;3;82
101528;2001-01-11;609086;2;46;3;86
101529;2001-01-11;609089;2;90;3;54
101530;2001-01-11;609092;2;11;3;42
101531;2001-01-11;609108;2;14;3;73
101532;2001-01-11;609117;2;85;3;23
101533;2001-01-11;609120;2;16;3;11
101534;2001-01-11;609127;2;93;3;18
101535;2001-01-11;609131;2;73;3;64
101536;2001-01-11;609135;2;100;3;29
101537;2001-01-11;609138;2;90;3;7
101538;2001-01-11;609141;2;58;3;97
101539;2001-01-11;609153;2;1;3;50
101540;2001-01-11;609159;2;79;3;15
101541;2001-01-11;609162;2;79;3;84
101542;2001-01-21;100409;2;32;3;33
101543;2001-01-21;100419;2;70;3;100
101544;2001-01-21;100428;2;60;3;95
101545;2001-01-21;100447;2;97;3;74
101546;2001-01-21;100485;2;20;3;43
101547;2001-01-21;100602;2;69;3;25
101548;2001-01-21;100603;2;23;3;32
101549;2001-01-21;100607;2;84;3;90
101550;2001-01-21;100610;2;49;3;88
101551;2001-01-21;100632;2;48;3;7
101552;2001-01-21;100636;2;26;3;44
101553;2001-01-21;100651;2;87;3;73
101554;2001-01-21;100662;2;98;3;62
101555;2001-01-21;100669;2;31;3;79
101556;2001-01-21;100694;2;4;3;31
101557;2001-01-21;100918;2;57;3;50
101558;2001-01-21;100921;2;97;3;91
101559;2001-01-21;100925;2;68;3;62
101560;2001-01-21;100929;2;72;3;65
101561;2001-01-21;100954;2;68;3;58
101562;2001-01-21;100965;2;78;3;70
101563;2001-01-21;100991;2;98;3;61
101564;2001-01-21;104240;2;60;3;65
101565;2001-01-21;104243;2;95;3;23
101566;2001-01-21;104273;2;97;3;2
101567;2001-01-21;104284;2;58;3;48
101568;2001-01-21;107838;2;2;3;40
101569;2001-01-21;107852;2;58;3;35
101570;2001-01-21;107855;2;21;3;4
101571;2001-01-21;107857;2;79;3;68
101572;2001-01-21;107866;2;27;3;13
101573;2001-01-21;107876;2;66;3;8
101574;2001-01-21;107895;2;1;3;26
101575;2001-01-21;107914;2;51;3;75
101576;2001-01-21;107947;2;33;3;92
101577;2001-01-21;107958;2;81;3;71
101578;2001-01-21;107976;2;39;3;30
101579;2001-01-21;107980;2;74;3;73
101580;2001-01-21;107987;2;53;3;75
101581;2001-01-21;107990;2;32;3;73
101582;2001-01-21;200304;2;5;3;16
101583;2001-01-21;200314;2;96;3;4
101584;2001-01-21;200351;2;58;3;8
101585;2001-01-21;200373;2;66;3;66
101586;2001-01-21;200389;2;9;3;31
101587;2001-01-21;200391;2;9;3;47
101588;2001-01-21;200395;2;60;3;79
101589;2001-01-21;201202;2;4;3;29
101590;2001-01-21;201204;2;73;3;12
101591;2001-01-21;201207;2;9;3;64
101592;2001-01-21;201213;2;83;3;91
101593;2001-01-21;201233;2;57;3;94
101594;2001-01-21;201263;2;31;3;29
101595;2001-01-21;201285;2;82;3;35
101596;2001-01-21;201290;2;59;3;25
101597;2001-01-21;201294;2;23;3;47
101598;2001-01-21;201322;2;74;3;3
101599;2001-01-21;201345;2;79;3;6
101600;2001-01-21;201347;2;18;3;95
101601;2001-01-21;201349;2;52;3;65
101602;2001-01-21;201358;2;74;3;62
101603;2001-01-21;201376;2;3;3;89
101604;2001-01-21;201379;2;30;3;89
101605;2001-01-21;201395;2;6;3;73
101606;2001-01-21;201504;2;28;3;54
101607;2001-01-21;201506;2;4;3;24
101608;2001-01-21;201508;2;55;3;9
101609;2001-01-21;201510;2;30;3;85
101610;2001-01-21;201512;2;57;3;78
101611;2001-01-21;201518;2;31;3;12
101612;2001-01-21;201519;2;55;3;40
101613;2001-01-21;201520;2;26;3;32
101614;2001-01-21;201528;2;26;3;10
101615;2001-01-21;201533;2;55;3;82
101616;2001-01-21;201535;2;17;3;89
101617;2001-01-21;201537;2;66;3;95
101618;2001-01-21;201541;2;66;3;63
101619;2001-01-21;201543;2;84;3;15
101620;2001-01-21;201547;2;12;3;57
101621;2001-01-21;201553;2;98;3;7
101622;2001-01-21;201555;2;76;3;67
101623;2001-01-21;201557;2;89;3;77
101624;2001-01-21;201561;2;49;3;62
101625;2001-01-21;201565;2;53;3;16
101626;2001-01-21;201570;2;29;3;49
101627;2001-01-21;201574;2;77;3;93
101628;2001-01-21;201578;2;26;3;94
101629;2001-01-21;201582;2;74;3;98
101630;2001-01-21;201586;2;64;3;20
101631;2001-01-21;201909;2;75;3;87
101632;2001-01-21;201915;2;21;3;23
101633;2001-01-21;201918;2;49;3;64
101634;2001-01-21;201927;2;18;3;95
101635;2001-01-21;201931;2;46;3;52
101636;2001-01-21;201933;2;65;3;11
101637;2001-01-21;201936;2;62;3;73
101638;2001-01-21;201940;2;95;3;78
101639;2001-01-21;201954;2;71;3;12
101640;2001-01-21;201967;2;3;3;96
101641;2001-01-21;201972;2;53;3;83
101642;2001-01-21;201974;2;31;3;16
101643;2001-01-21;201975;2;52;3;53
101644;2001-01-21;201981;2;87;3;39
101645;2001-01-21;201987;2;28;3;27
101646;2001-01-21;201994;2;98;3;75
101647;2001-01-21;202216;2;97;3;46
101648;2001-01-21;202224;2;62;3;26
101649;2001-01-21;202245;2;1;3;62
101650;2001-01-21;202249;2;3;3;29
101651;2001-01-21;202256;2;47;3;29
101652;2001-01-21;202266;2;74;3;56
101653;2001-01-21;202290;2;27;3;66
101654;2001-01-21;202294;2;33;3;97
101655;2001-01-21;203014;2;11;3;97
101656;2001-01-21;203025;2;84;3;52
101657;2001-01-21;203029;2;73;3;32
101658;2001-01-21;203041;2;36;3;97
101659;2001-01-21;203051;2;70;3;39
101660;2001-01-21;203094;2;46;3;100
101661;2001-01-21;204643;2;19;3;4
101662;2001-01-21;204649;2;49;3;81
101663;2001-01-21;204661;2;90;3;56
101664;2001-01-21;204665;2;90;3;89
101665;2001-01-21;204667;2;89;3;79
101666;2001-01-21;204670;2;13;3;20
101667;2001-01-21;204677;2;85;3;66
101668;2001-01-21;204680;2;63;3;52
101669;2001-01-21;205133;2;80;3;18
101670;2001-01-21;205143;2;69;3;46
101671;2001-01-21;205158;2;86;3;51
101672;2001-01-21;205165;2;83;3;74
101673;2001-01-21;205173;2;6;3;82
101674;2001-01-21;207507;2;70;3;38
101675;2001-01-21;207510;2;41;3;56
101676;2001-01-21;207521;2;87;3;8
101677;2001-01-21;207536;2;50;3;91
101678;2001-01-21;207547;2;68;3;82
101679;2001-01-21;207580;2;68;3;4
101680;2001-01-21;207583;2;46;3;8
101681;2001-01-21;207585;2;25;3;86
101682;2001-01-21;207587;2;49;3;17
101683;2001-01-21;208407;2;75;3;12
101684;2001-01-21;208421;2;76;3;60
101685;2001-01-21;208425;2;40;3;84
101686;2001-01-21;208429;2;54;3;7
101687;2001-01-21;208436;2;91;3;10
101688;2001-01-21;208447;2;58;3;38
101689;2001-01-21;208458;2;50;3;8
101690;2001-01-21;208475;2;1;3;48
101691;2001-01-21;208478;2;46;3;15
101692;2001-01-21;208487;2;96;3;2
101693;2001-01-21;302602;2;96;3;58
101694;2001-01-21;302604;2;29;3;28
101695;2001-01-21;302605;2;28;3;26
101696;2001-01-21;302606;2;26;3;24
101697;2001-01-21;302608;2;43;3;85
101698;2001-01-21;302609;2;4;3;49
101699;2001-01-21;302610;2;28;3;26
101700;2001-01-21;302611;2;9;3;58
101701;2001-01-21;302612;2;24;3;8
101702;2001-01-21;302614;2;59;3;75
101703;2001-01-21;302616;2;99;3;66
101704;2001-01-21;302618;2;47;3;70
101705;2001-01-21;302624;2;49;3;52
101706;2001-01-21;302626;2;5;3;77
101707;2001-01-21;302628;2;99;3;75
101708;2001-01-21;302629;2;87;3;82
101709;2001-01-21;302630;2;59;3;22
101710;2001-01-21;302632;2;87;3;99
101711;2001-01-21;302633;2;56;3;86
101712;2001-01-21;302634;2;18;3;54
101713;2001-01-21;302636;2;2;3;4
101714;2001-01-21;302637;2;71;3;9
101715;2001-01-21;302638;2;91;3;2
101716;2001-01-21;302640;2;80;3;37
101717;2001-01-21;302642;2;48;3;88
101718;2001-01-21;302648;2;15;3;74
101719;2001-01-21;302650;2;42;3;91
101720;2001-01-21;302654;2;8;3;1
101721;2001-01-21;302662;2;43;3;12
101722;2001-01-21;302663;2;2;3;63
101723;2001-01-21;302664;2;54;3;33
101724;2001-01-21;302665;2;88;3;92
101725;2001-01-21;302666;2;80;3;52
101726;2001-01-21;302667;2;38;3;100
101727;2001-01-21;302668;2;43;3;48
101728;2001-01-21;302672;2;68;3;42
101729;2001-01-21;302674;2;37;3;86
101730;2001-01-21;302675;2;14;3;97
101731;2001-01-21;302676;2;28;3;18
101732;2001-01-21;302680;2;50;3;8
101733;2001-01-21;302688;2;67;3;81
101734;2001-01-21;302690;2;18;3;53
101735;2001-01-21;302692;2;4;3;1
101736;2001-01-21;302693;2;84;3;92
101737;2001-01-21;302695;2;73;3;71
101738;2001-01-21;302696;2;95;3;77
101739;2001-01-21;302903;2;69;3;79
101740;2001-01-21;302910;2;2;3;93
101741;2001-01-21;302918;2;12;3;23
101742;2001-01-21;302921;2;14;3;18
101743;2001-01-21;302947;2;96;3;38
101744;2001-01-21;302956;2;75;3;15
101745;2001-01-21;302962;2;13;3;67
101746;2001-01-21;302984;2;40;3;48
101747;2001-01-21;302990;2;14;3;85
101748;2001-01-21;303330;2;16;3;6
101749;2001-01-21;303332;2;32;3;46
101750;2001-01-21;303334;2;32;3;22
101751;2001-01-21;303336;2;8;3;37
101752;2001-01-21;303386;2;40;3;46
101753;2001-01-21;303532;2;24;3;23
101754;2001-01-21;303543;2;79;3;30
101755;2001-01-21;303551;2;94;3;5
101756;2001-01-21;303558;2;4;3;7
101757;2001-01-21;303591;2;69;3;39
101758;2001-01-21;303907;2;18;3;87
101759;2001-01-21;303915;2;35;3;44
101760;2001-01-21;303929;2;99;3;48
101761;2001-01-21;303936;2;52;3;55
101762;2001-01-21;303958;2;73;3;22
101763;2001-01-21;303961;2;3;3;29
101764;2001-01-21;303985;2;83;3;12
101765;2001-01-21;304802;2;75;3;59
101766;2001-01-21;304806;2;54;3;34
101767;2001-01-21;304811;2;17;3;1
101768;2001-01-21;304827;2;35;3;94
101769;2001-01-21;304833;2;34;3;40
101770;2001-01-21;304842;2;85;3;82
101771;2001-01-21;304845;2;7;3;74
101772;2001-01-21;304849;2;99;3;48
101773;2001-01-21;304854;2;7;3;88
101774;2001-01-21;304859;2;78;3;7
101775;2001-01-21;304876;2;90;3;20
101776;2001-01-21;304879;2;38;3;41
101777;2001-01-21;304892;2;10;3;62
101778;2001-01-21;305440;2;1;3;89
101779;2001-01-21;305454;2;82;3;34
101780;2001-01-21;305480;2;11;3;82
101781;2001-01-21;305487;2;38;3;97
101782;2001-01-21;305610;2;76;3;24
101783;2001-01-21;305622;2;50;3;66
101784;2001-01-21;305628;2;84;3;55
101785;2001-01-21;305646;2;36;3;83
101786;2001-01-21;305670;2;93;3;69
101787;2001-01-21;305678;2;85;3;83
101788;2001-01-21;305682;2;86;3;31
101789;2001-01-21;305924;2;86;3;25
101790;2001-01-21;305944;2;26;3;67
101791;2001-01-21;305956;2;88;3;52
101792;2001-01-21;305974;2;18;3;21
101793;2001-01-21;305984;2;61;3;3
101794;2001-01-21;305994;2;26;3;50
101795;2001-01-21;306113;2;18;3;3
101796;2001-01-21;306116;2;70;3;13
101797;2001-01-21;306120;2;84;3;63
101798;2001-01-21;306122;2;62;3;99
101799;2001-01-21;306123;2;34;3;92
101800;2001-01-21;306124;2;21;3;98
101801;2001-01-21;306131;2;1;3;60
101802;2001-01-21;306152;2;63;3;31
101803;2001-01-21;306165;2;96;3;98
101804;2001-01-21;306172;2;48;3;8
101805;2001-01-21;306181;2;48;3;45
101806;2001-01-21;306194;2;11;3;42
101807;2001-01-21;306702;2;76;3;71
101808;2001-01-21;306704;2;1;3;90
101809;2001-01-21;306706;2;33;3;4
101810;2001-01-21;306758;2;16;3;16
101811;2001-01-21;306768;2;91;3;8
101812;2001-01-21;306807;2;82;3;51
101813;2001-01-21;306852;2;33;3;78
101814;2001-01-21;306860;2;71;3;33
101815;2001-01-21;306863;2;41;3;70
101816;2001-01-21;306864;2;82;3;71
101817;2001-01-21;306876;2;3;3;3
101818;2001-01-21;307204;2;94;3;86
101819;2001-01-21;307209;2;49;3;81
101820;2001-01-21;307218;2;1;3;65
101821;2001-01-21;307238;2;57;3;87
101822;2001-01-21;307240;2;55;3;4
101823;2001-01-21;307247;2;73;3;24
101824;2001-01-21;307256;2;25;3;26
101825;2001-01-21;307263;2;44;3;86
101826;2001-01-21;307274;2;1;3;72
101827;2001-01-21;307283;2;63;3;83
101828;2001-01-21;308207;2;11;3;33
101829;2001-01-21;308229;2;31;3;40
101830;2001-01-21;308247;2;5;3;53
101831;2001-01-21;308273;2;70;3;36
101832;2001-01-21;308276;2;45;3;68
101833;2001-01-21;308614;2;43;3;91
101834;2001-01-21;308625;2;62;3;91
101835;2001-01-21;308636;2;66;3;43
101836;2001-01-21;308665;2;44;3;30
101837;2001-01-21;308669;2;14;3;14
101838;2001-01-21;308694;2;96;3;15
101839;2001-01-21;308937;2;73;3;12
101840;2001-01-21;308967;2;78;3;24
101841;2001-01-21;308970;2;20;3;6
101842;2001-01-21;308988;2;29;3;17
101843;2001-01-21;308990;2;69;3;47
101844;2001-01-21;309309;2;97;3;32
101845;2001-01-21;309319;2;6;3;61
101846;2001-01-21;309323;2;1;3;44
101847;2001-01-21;309325;2;40;3;24
101848;2001-01-21;309328;2;66;3;57
101849;2001-01-21;309338;2;70;3;26
101850;2001-01-21;309347;2;29;3;60
101851;2001-01-21;309357;2;21;3;35
101852;2001-01-21;309366;2;62;3;14
101853;2001-01-21;309376;2;62;3;88
101854;2001-01-21;309385;2;83;3;61
101855;2001-01-21;309395;2;96;3;4
101856;2001-01-21;400108;2;58;3;77
101857;2001-01-21;400114;2;52;3;13
101858;2001-01-21;400134;2;47;3;27
101859;2001-01-21;400138;2;47;3;94
101860;2001-01-21;400156;2;51;3;69
101861;2001-01-21;400158;2;10;3;57
101862;2001-01-21;400160;2;67;3;42
101863;2001-01-21;400173;2;87;3;11
101864;2001-01-21;400177;2;67;3;51
101865;2001-01-21;401807;2;98;3;42
101866;2001-01-21;401823;2;12;3;45
101867;2001-01-21;401831;2;51;3;61
101868;2001-01-21;401855;2;98;3;4
101869;2001-01-21;404104;2;69;3;100
101870;2001-01-21;404109;2;90;3;19
101871;2001-01-21;404111;2;32;3;7
101872;2001-01-21;404123;2;34;3;71
101873;2001-01-21;404138;2;39;3;76
101874;2001-01-21;404147;2;68;3;17
101875;2001-01-21;404161;2;72;3;41
101876;2001-01-21;404190;2;95;3;67
101877;2001-01-21;404414;2;82;3;21
101878;2001-01-21;404419;2;73;3;42
101879;2001-01-21;404433;2;61;3;88
101880;2001-01-21;404442;2;15;3;94
101881;2001-01-21;404471;2;66;3;7
101882;2001-01-21;404480;2;86;3;34
101883;2001-01-21;404712;2;56;3;58
101884;2001-01-21;404717;2;13;3;59
101885;2001-01-21;404721;2;64;3;16
101886;2001-01-21;404730;2;30;3;99
